,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Category
1209,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1210,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1211,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1212,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1213,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1214,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1215,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1216,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.650159,-79.377793,Coffee Shop
1217,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1218,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1219,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1220,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1221,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1222,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Portico,43.651855687900124,-79.37805540906518,Restaurant
1223,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1224,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
1225,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Terroni,43.650927,-79.375602,Italian Restaurant
1226,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1227,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1228,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1229,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1230,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1231,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1232,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
1233,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1234,"North Park, Maple Leaf Park, Upwood Park",43.713756200000006,-79.4900738,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
1235,"North Park, Maple Leaf Park, Upwood Park",43.713756200000006,-79.4900738,Rustic Massage Therapy and Health Clinic,43.71579838154805,-79.49064373970032,Massage Studio
1236,"North Park, Maple Leaf Park, Upwood Park",43.713756200000006,-79.4900738,Maple leaf park,43.716187513283,-79.4935309549699,Park
1237,"North Park, Maple Leaf Park, Upwood Park",43.713756200000006,-79.4900738,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
1238,Humber Summit,43.7563033,-79.56596329999999,Pizza Monza,43.7550425265422,-79.56719521010014,Pizza Place
1239,Humber Summit,43.7563033,-79.56596329999999,HNS ARARAT,43.75751884568645,-79.5636534690857,Furniture / Home Store
1240,"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.23947609999999,Have A Nap Motel,43.718256,-79.240135,Motel
1241,"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.23947609999999,Vincent's Spot,43.71700152544261,-79.24235338465942,American Restaurant
1242,"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.23947609999999,eastville,43.71681533169394,-79.23603703506208,Skating Rink
1243,Downsview,43.7284964,-79.49569740000001,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
1244,Downsview,43.7284964,-79.49569740000001,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
1245,Studio District,43.6595255,-79.340923,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
1246,Studio District,43.6595255,-79.340923,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
1247,Studio District,43.6595255,-79.340923,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
1248,Studio District,43.6595255,-79.340923,The Bone House,43.66089376125636,-79.3410974737743,Pet Store
1249,Studio District,43.6595255,-79.340923,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
1250,Studio District,43.6595255,-79.340923,WAYLABAR,43.661234129782564,-79.33959722763221,Gay Bar
1251,Studio District,43.6595255,-79.340923,Hooked,43.66040731524296,-79.34325721641623,Fish Market
1252,Studio District,43.6595255,-79.340923,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
1253,Studio District,43.6595255,-79.340923,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
1254,Studio District,43.6595255,-79.340923,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
1255,Studio District,43.6595255,-79.340923,Reliable Halibut and Chips,43.660874,-79.340938,Seafood Restaurant
1256,Studio District,43.6595255,-79.340923,braised,43.660451867292366,-79.34334606916272,American Restaurant
1257,Studio District,43.6595255,-79.340923,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
1258,Studio District,43.6595255,-79.340923,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
1259,Studio District,43.6595255,-79.340923,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
1260,Studio District,43.6595255,-79.340923,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
1261,Studio District,43.6595255,-79.340923,Wonder Pens,43.662809067344405,-79.34145159601191,Stationery Store
1262,Studio District,43.6595255,-79.340923,Boxcar Social,43.659722741351565,-79.34687077721378,Café
1263,Studio District,43.6595255,-79.340923,Avling Kitchen & Brewery,43.661515,-79.338117,Brewery
1264,Studio District,43.6595255,-79.340923,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
1265,Studio District,43.6595255,-79.340923,EAT BKK Thai Kitchen,43.66045,-79.343113,Thai Restaurant
1266,Studio District,43.6595255,-79.340923,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
1267,Studio District,43.6595255,-79.340923,District 28,43.65517388160507,-79.34059760137761,Coworking Space
1268,Studio District,43.6595255,-79.340923,Spirit Loft Yoga,43.66354815944136,-79.3413327874046,Yoga Studio
1269,Studio District,43.6595255,-79.340923,Starbucks,43.660742,-79.342362,Coffee Shop
1270,Studio District,43.6595255,-79.340923,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
1271,Studio District,43.6595255,-79.340923,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
1272,Studio District,43.6595255,-79.340923,Dwell Gym,43.6634116374049,-79.3411044597478,Gym / Fitness Center
1273,Studio District,43.6595255,-79.340923,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
1274,Studio District,43.6595255,-79.340923,7-Eleven,43.660897,-79.340159,Convenience Store
1275,Studio District,43.6595255,-79.340923,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
1276,Studio District,43.6595255,-79.340923,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
1277,Studio District,43.6595255,-79.340923,Gale's Snack Bar,43.658239,-79.339077,Diner
1278,Studio District,43.6595255,-79.340923,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
1279,Studio District,43.6595255,-79.340923,Saulter Street Brewery,43.6584115679406,-79.34639217979787,Brewery
1280,Studio District,43.6595255,-79.340923,McQueens Pub,43.66148312783299,-79.338072195258,Gastropub
1281,Studio District,43.6595255,-79.340923,Olive & Olives,43.659426,-79.34710857142858,Food
1282,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
1283,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1284,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1285,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
1286,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
1287,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
1288,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
1289,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
1290,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
1291,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
1292,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Starbucks,43.732604,-79.419136,Coffee Shop
1293,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
1294,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
1295,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
1296,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Dino's No Frills,43.730699,-79.418535,Grocery Store
1297,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
1298,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
1299,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Il Fornaro,43.734073,-79.41987,Italian Restaurant
1300,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
1301,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
1302,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pizza Pizza,43.731952,-79.415019,Pizza Place
1303,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Global Pet Foods,43.734015,-79.419371,Pet Store
1304,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Panago,43.73142990393012,-79.41922358988248,Pizza Place
1305,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Rossini Restaurant,43.735309,-79.420187,Italian Restaurant
1306,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Madelines,43.730422699541236,-79.41904343639548,Boutique
1307,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999999,Subway,43.69021830300218,-79.47404997234327,Sandwich Place
1308,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999999,Dollar Tree,43.6902962,-79.4746668,Discount Store
1309,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999999,2 Brothers shawarma,43.690118,-79.47515,Turkish Restaurant
1310,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999999,El Nahual,43.6907629,-79.4737993,Restaurant
1311,"Humberlea, Emery",43.7247659,-79.53224240000002,Strathburn Park,43.721765047523654,-79.53285448549357,Baseball Field
1312,"Humberlea, Emery",43.7247659,-79.53224240000002,Bana Glass & Steel Inc.,43.7270082,-79.5292561,Fabric Shop
1313,"Humberlea, Emery",43.7247659,-79.53224240000002,Danbury Bankruptcy Sale,43.72814,-79.529923,Furniture / Home Store
1314,"Humberlea, Emery",43.7247659,-79.53224240000002,Warren's Waterless Printing,43.72778561297089,-79.52862755182487,Paper / Office Supplies Store
1315,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,The Birchcliff,43.69166644406541,-79.26453158481682,Café
1316,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
1317,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
1318,"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
1319,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Loblaws,43.768722,-79.412101,Grocery Store
1320,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Cineplex Cinemas,43.76862539839479,-79.41261307104753,Movie Theater
1321,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
1322,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Aroma Espresso Bar,43.76944882099181,-79.41308107735675,Café
1323,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,The Keg,43.7665789176648,-79.41213141222555,Steakhouse
1324,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Wako Sushi + Bar,43.77080606720809,-79.41313811956255,Japanese Restaurant
1325,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Starbucks,43.768353,-79.413046,Coffee Shop
1326,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Saryo,43.76697902009232,-79.41220491675689,Café
1327,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Dairy Queen,43.76701557770687,-79.4120009150447,Ice Cream Shop
1328,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
1329,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Booster Juice,43.76889,-79.4129899,Juice Bar
1330,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
1331,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Empress Walk,43.768540252857974,-79.4126707082784,Shopping Mall
1332,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Aura,43.766012799364795,-79.41081286441447,Lounge
1333,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163,Restaurant
1334,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Aburi Room,43.769197,-79.414039,Sushi Restaurant
1335,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,PetSmart,43.769139,-79.412522,Pet Store
1336,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Starbucks,43.768464,-79.414017,Coffee Shop
1337,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Subway,43.768507,-79.41398454232785,Sandwich Place
1338,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Best Buy,43.76811518063931,-79.4126082683499,Electronics Store
1339,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Dollarama,43.768722,-79.412101,Discount Store
1340,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Ajisen Ramen 味千ラーメン,43.771444,-79.413139,Ramen Restaurant
1341,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Wendy’s,43.76846127243853,-79.4123771060805,Fast Food Restaurant
1342,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,TD Canada Trust,43.7706589,-79.4135465,Bank
1343,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Shawarma Max,43.76601170897119,-79.41084443679077,Middle Eastern Restaurant
1344,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Boston Pizza,43.76966566980136,-79.41305666054794,Pizza Place
1345,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Kinton Ramen,43.76968375926793,-79.41304877291766,Ramen Restaurant
1346,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Subway,43.77140090446779,-79.41345717293876,Sandwich Place
1347,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Pho 88 Vietnamese Cuisine,43.77045596393368,-79.41306424537943,Vietnamese Restaurant
1348,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Freshslice Pizza,43.771353408025305,-79.4134865956423,Pizza Place
1349,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Ten Ren's Tea Time 喫茶新饌,43.769574852327395,-79.41259669370922,Bubble Tea Shop
1350,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,North York City Centre,43.76861773238915,-79.41315993696033,Shopping Mall
1351,"Willowdale, Willowdale East",43.7701199,-79.40849279999999,Novotel Toronto North York,43.76872304736466,-79.41425730725825,Hotel
